Strain,low_iron,low_zinc,high_FA,high_carbs,high_prot,micro_oxygen,Phylum,Class,Order,Family,Genus,Species
Providencia rettgeri DSM 1131,0.22075271606445301,0.0,1.0,1.0032508931085948,1.6343676613749112,1.0013349506489593,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia rettgeri
Providencia stuartii ATCC 25827,0.146146774291992,0.0,1.0,1.0034950430983178,1.6090897089916747,1.0013395861782404,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia stuartii
Clostridium sporogenes ATCC 15579,0.010017221634113269,0.0,1.0011264003252167,1.0238724880955155,1.6507396766045381,1.0149459772475604,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sporogenes
Clostridioides difficile CD196,0.009763717651367106,0.0,1.0003777824946496,1.1244131226838912,1.7364343953435386,1.0193292218654277,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile
Clostridium botulinum A str. ATCC 19397,0.009998321533202887,0.0,1.0,1.115052579543412,1.6642886032716162,1.0414277368326446,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium botulinum
Clostridium botulinum A str. Hall,0.009998321533202792,0.0,1.0,1.1231046572569716,1.6729776986608353,1.0411124464605208,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium botulinum
Eubacterium limosum KIST612,0.12650299072265603,0.0,1.0,1.1474990579383368,1.7548971762859917,1.0703406041961387,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium limosum
Brachyspira pilosicoli B2904,0.1130256652832026,0.0,1.0,1.1473978702523766,1.8757305444478631,1.1032258694516468,Spirochaetes,Spirochaetia,Brachyspirales,Brachyspiraceae,Brachyspira,Brachyspira pilosicoli
Ralstonia pickettii,0.20818328857421842,0.0,1.1561679696670062,1.2135118408229173,1.8265598656925595,1.2933209079979802,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii
Campylobacter lari RM2100,0.181076049804686,0.0,1.0,1.0,1.7502950984998686,1.2796846170595577,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter lari
Corynebacterium glucuronolyticum ATCC 51867,0.16929626464843672,0.0,1.0,1.076752103306594,2.059855214243789,1.3927607121893963,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium glucuronolyticum
Gordonibacter pamelaeae 7-10-1-b,0.10299682617187517,0.0,1.0,1.0,2.1028962847144688,1.4103938649393197,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae
Bilophila wadsworthia 3_1_6,0.2594680786132809,0.0,1.0,1.0,1.9221167474600709,1.1005312116628359,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Bilophila wadsworthia
Eggerthella sp. YY7918,0.10140991210937375,0.0,1.0,1.0,2.027585269737735,1.1403043891833118,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella sp. YY7918
Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819,0.009994506835936149,0.0,1.0,1.0,1.9511458304374827,1.2192321592393869,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
Campylobacter jejuni subsp. jejuni 81-176,0.009992003968257078,0.0,0.9997495756698855,1.0,1.9514455048832762,1.2192418635280162,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
Campylobacter jejuni subsp. jejuni M1,0.009994506835937035,0.0,1.0,1.0,1.9515653399606803,1.219305241292332,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
Brevibacterium ravenspurgense 5401308 = CCUG 53855,0.16101074218749978,0.0,1.0,1.465775902484765,1.932723863103615,1.5469364203541454,Actinobacteria,Actinomycetia,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium ravenspurgense
Kocuria rhizophila DC2201,0.16931152343749772,0.0,1.0,1.0,1.6142344597413438,1.605490196078432,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Kocuria,Kocuria rhizophila
Capnocytophaga sputigena ATCC 33612,0.9999504089355472,0.9996910095214843,1.0,1.0950205194577896,1.29884252755503,1.140232415676774,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputigena
Helicobacter canadensis MIT 98-5491,0.1000789748669608,0.9999084472656241,1.000118282537556,1.0,2.8201908291605906,1.3846745258841633,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter canadensis
Capnocytophaga ochracea DSM 7271,0.10484313964843704,0.9988250732421877,1.0,1.0,1.662689695768907,1.3250204591463166,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea
Helicobacter pullorum MIT 98-5489,0.13336181640624817,0.9986877441406228,1.0,1.0,2.132802192225715,1.6868720186745139,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pullorum
Anaerotruncus colihominis DSM 17241,0.999305725097656,0.999305725097656,1.0,2.389511499543782,1.25302269630648,1.0,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Anaerotruncus,Anaerotruncus colihominis
Pseudomonas aeruginosa NCGM2.S1,0.010029792785644427,0.9946451187133791,1.0404476239236247,1.6755143551477216,1.2662982414278006,1.0454643385836437,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa
Haemophilus parainfluenzae T3T1,0.011547088623046731,0.9999847412109375,1.0,2.2242892016503695,1.5698778249678,1.0485338409789637,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus parainfluenzae
Bacteroides eggerthii DSM 20697,0.41322135925292963,0.9993057250976559,1.0,2.721830009597952,1.3866225871814009,1.05647435213821,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii
Clostridium sp. 7_2_43FAA,0.12140655517578108,0.9998855590820311,1.0,2.343783071839546,1.2745499919125631,1.0,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp. 7_2_43FAA
Clostridium beijerinckii NCIMB 8052,0.14444923400878898,0.9984989166259767,1.0,2.5950474198941613,1.2476684602220323,1.0317079546071026,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium beijerinckii
Clostridium saccharoperbutylacetonicum N1-4(HMT,0.13928127288818354,0.9999170303344725,1.0,2.6471385170239836,1.2794756976641242,1.0269268763192598,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium saccharoperbutylacetonicum
Schaalia turicensis ACS-279-V-Col4,0.5736885070800782,0.0,1.0,4.20299939851634,1.5702332419969265,1.1172305019046984,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia turicensis
Bacteroides ovatus ATCC 8483,0.3876132965087888,0.0,1.0,3.986592400745244,1.4794900557478965,1.069533447526475,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus
[Clostridium] innocuum 2959,0.551513671875,0.0,1.0,3.957790670430696,1.5229208685664855,1.0324098574726506,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum
Actinomyces urogenitalis DSM 15434,0.9999847412109373,0.0,1.0,4.356212244523665,1.5822854457295474,1.090840105915932,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces urogenitalis
Brachybacterium paraconglomeratum LC44,0.9999790191650392,0.0,1.0,4.194424560048708,1.3194185947299844,1.0526553260534752,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium paraconglomeratum
Gordonia terrae NBRC 100016,0.9999828338623047,0.0,1.0724716326662067,4.017952476785925,1.4611153295842056,1.051554078981528,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae
Enterococcus dispar ATCC 51266,0.9987564086914065,0.0,1.0,4.013359875564928,1.6516166826740328,1.0206761290701711,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus dispar
Brevibacterium casei S18,0.9999923706054688,0.35200691223144515,1.0,2.9306403650956763,1.4308836198201573,1.0776326687535152,Actinobacteria,Actinomycetia,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium casei
Corynebacterium tuberculostearicum SK141,0.9999923706054688,0.0,1.0,3.2837253737509378,1.9111105373234536,1.1901675746856362,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium tuberculostearicum
Alistipes indistinctus YIT 12060,0.7614936828613286,0.0,1.0,3.320212941370459,1.5544107601347381,1.132174404635715,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes indistinctus
Citrobacter portucalensis,0.7687816619873048,0.0,1.0002660225823614,3.676571433397236,1.2136400615933767,1.0373712464776639,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sp. 30_2
Fusobacterium mortiferum ATCC 9817,0.9999847412109374,0.0,1.0,3.4766458862137455,1.5203326288511991,1.0030692764366658,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum
Escherichia coli O157:H7 str. Sakai,0.8723640441894533,0.0,1.0132246427961598,3.405225858237099,1.338099636577781,1.037019857131909,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
Escherichia coli UTI89,0.9200992584228515,0.0,1.0177936574340294,3.5071598886584465,1.3636975093018684,1.0406118759396108,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
Escherichia sp. 4_1_40B,0.9411087036132816,0.0,1.0184343613598403,3.580768578866472,1.35270691755748,1.0419289368045468,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia sp. 4_1_40B
Bacteroides eggerthii 1_2_48FAA,0.4108390808105466,0.0,1.0,3.1609601567071968,1.3725941218544766,1.0603521847974513,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii
Escherichia coli str. K-12 substr. MG1655,0.46307182312011713,0.0,1.0131187207690975,3.302413985362896,1.3181837865927595,1.0369148406374502,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
Escherichia,0.4412231445312499,0.0,1.0205288940551311,3.28138362462637,1.3379444640484892,1.0513222351378282,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia sp. 3_2_53FAA
Paenibacillus lactis 154,0.009998321533203063,0.19039344787597648,1.0,3.2776389924329283,1.280147301387999,1.0726130737248096,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus lactis
Paenibacillus daejeonensis DSM 15491,0.010000228881835917,0.0,1.0,3.132503626806608,1.2378383946480642,1.0678863800893326,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus daejeonensis
Staphylococcus capitis C87,0.00999832153320286,0.0,1.0,3.197461345441999,1.331397117522515,1.0716413461361773,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus capitis
Staphylococcus hominis subsp. hominis C80,0.00999832153320283,0.0,1.0,3.2135282974337342,1.2746554327689235,1.0761316571600434,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus hominis
Cronobacter sakazakii ATCC BAA-894,0.010000228881835745,0.0,1.0,3.2394160108332906,1.2865807709087613,1.0609627577297687,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,Cronobacter sakazakii
Streptococcus gordonii str. Challis substr. CH1,0.14804077148437486,0.0,1.0,2.981460378076946,1.4631208041654136,1.0399075088366037,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gordonii
Staphylococcus capitis QN1,0.009998321533202877,0.0,1.0,3.0000559935959914,1.2916976014002544,1.0714084255845107,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus capitis
Staphylococcus xylosus DMB3-Bh1,0.01001187606767181,0.0,1.0000202857244287,3.022951606713899,1.309396178507613,1.0393441625292241,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus xylosus
Streptococcus gallolyticus subsp. gallolyticus ATCC 43143,0.12198829650878905,0.0,1.0,3.1358682652634102,1.3970878430903546,1.0253567940361574,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gallolyticus
Phocaeicola vulgatus ATCC 8482,0.12715721130371074,0.0,1.0,3.096231588903381,1.273506327086337,1.057826670633014,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus
Pediococcus pentosaceus ATCC 25745,0.1116256713867183,0.0,1.0,3.0409014616976564,1.3395418819017821,1.0628948240368055,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus pentosaceus
Marvinbryantia formatexigens DSM 14469,0.15565872192382754,0.0,1.0,3.028236493864456,1.2972143520277848,1.0028092184696498,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens
Bradyrhizobium elkanii USDA 76,0.010017395019531064,0.0,1.0005448072899692,3.114208026827406,1.6020095677115858,1.1206412307171807,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium elkanii
Yersinia pseudotuberculosis YPIII,0.010019302368163788,0.0,1.0,3.079010695743769,1.4473497953694803,1.1551465720744913,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia pseudotuberculosis
Streptococcus salivarius JIM8777,0.12193679809570314,0.0,1.0,3.175703505886217,1.6594231965132276,1.0308080794484482,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius
Afipia birgiae 34632,0.1143188476562497,0.0,1.0,3.2391720361840197,1.6403841737697396,1.2055951046211626,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Afipia,Afipia birgiae
Paenibacillus alvei DSM 29,0.0,0.0,1.0,3.5458944586907566,1.51484744152142,1.0930645770146963,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus alvei
Bacillus mycoides DSM 2048,0.010009765624999816,0.0,1.0,3.493476881011669,1.4159204465927768,1.0860358380938429,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides
Lacticaseibacillus paracasei subsp. paracasei 8700:2,0.10974884033203064,0.0,1.0,3.5201506741207917,1.4135978088587364,1.1279271034359273,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei
Rothia mucilaginosa DY-18,0.19465255737304693,0.0,1.0,3.389875088708358,1.3164121625980758,1.1046386406157733,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa
Bacteroides fragilis YCH46,0.2395476971716526,0.0,1.0015629131290582,3.2397573371720685,1.354831223008902,1.0899350744733987,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis
Brevibacillus brevis NBRC 100599,0.1477737426757812,0.0,1.003337774826641,3.2923015266216016,1.3587301962883707,1.0635301146555967,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus brevis
Bacteroides thetaiotaomicron VPI-5482,0.010006634207596945,0.0,1.0004497016462182,3.3357689588011263,1.4303613740401198,1.0945272860350577,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron
Staphylococcus equorum subsp. equorum Mu2,0.010009765624999804,0.0,1.0,3.2271364633241997,1.5256154707871605,1.0782585371754345,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus equorum
Staphylococcus simulans ACS-120-V-Sch1,0.010011672973632684,0.0,1.0,3.228937612139409,1.4437919795654202,1.080407726394493,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus simulans
Streptococcus vestibularis F0396,0.12275505065917937,0.0,1.0,3.2822944287508595,1.4671774166381937,1.0248581561990193,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus vestibularis
Lacticaseibacillus rhamnosus LMS2-1,0.11025238037109314,0.0,1.0,3.402293526296684,1.4930705960414148,1.1242723186899866,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus
Streptococcus sanguinis SK36,0.1764793395996094,0.0,1.0,3.394572074034846,1.4974040208348702,1.0499855872041188,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis
Kytococcus sedentarius DSM 20547,0.11112213134765575,0.0,1.0,3.615656336115891,1.205211107978898,1.4584773991635078,Actinobacteria,Actinomycetia,Micrococcales,Kytococcaceae,Kytococcus,Kytococcus sedentarius
Limosilactobacillus fermentum ATCC 14931,0.10929107666015526,0.0,1.0,3.9081417122312936,1.1866676653434198,1.130499588045839,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum
Clostridium botulinum E1 str. 'BoNT E Beluga',0.11002540588378894,0.0,1.0,3.9379074129217724,1.2022094675742003,1.0316263211151206,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium botulinum
Alkalihalobacillus clausii KSM-K16,0.010004043579101365,0.0,1.0,3.979242892041064,1.347681100502126,1.1509216632056227,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus,Alkalihalobacillus clausii
Paenibacillus barengoltzii G22,0.009998321533203116,0.0,1.0,4.068184723333879,1.299954179047829,1.077761892306997,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus barengoltzii
Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002,0.00999450683593653,0.0,1.0,3.6698594227113004,1.1557296767874643,1.0744656334620044,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii
Lactobacillus johnsonii DPC 6026,0.009971618652343072,0.0,1.0,3.636861326466507,1.0328613540810896,1.1040448460832164,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii
Lactobacillus johnsonii NCC 533,0.00997161865234325,0.0,1.0,3.5517264725795554,1.057318889641165,1.145301286391334,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii
[Clostridium] citroniae WAL-17108,0.13323974609375,0.0,1.007149558551237,3.535405635311233,1.1864021232729804,1.0347760364306489,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster citroniae
Lactobacillus acidophilus NCFM,0.009994506835936615,0.0,1.0001413445723686,3.5117315995065814,1.1528320312500002,1.1008172286184215,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus acidophilus
Corynebacterium ammoniagenes DSM 20306,0.009994506835937089,0.0,1.0,3.483166652126674,1.2525279762707289,1.1589036315618333,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium ammoniagenes
Alkalihalophilus pseudofirmus OF4,0.009998321533203096,0.0,1.0289321554552944,3.4846540752216613,1.3000853135962673,1.0669687447893141,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalophilus,Alkalihalophilus pseudofirmus
Corynebacterium kroppenstedtii DSM 44385,0.1272125244140624,0.0,1.0,3.4160844581585046,1.215216271498372,1.213295858609601,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium kroppenstedtii
Parabacteroides distasonis ATCC 8503,0.14513778686523438,0.0,1.0,3.3553207049936695,1.1867773286565797,1.0445023628931507,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis
Ruminococcus bicirculans,0.00999450683593698,0.0,1.0,3.816263158237367,1.4479887508056064,1.0566170391443326,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus bicirculans
Bacteroides uniformis ATCC 8492,0.18420410156249986,0.0,1.0,3.7852211516576895,1.4942122844406438,1.065061509564962,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis
Lacticaseibacillus paracasei subsp. paracasei ATCC 25302 = DSM 5622 = JCM 8130,0.10977172851562474,0.0,1.0,3.719332197614995,1.4582691652470199,1.1320272572402053,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei
Lactobacillus helveticus DPC 4571,0.009994506835936952,0.0,1.0001076346610516,3.712924904642419,1.3136339479720958,1.000026908665263,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus helveticus
Staphylococcus lugdunensis HKU09-01,0.010011672973632518,0.0,1.0,3.664342569437081,1.3878498358788223,1.068637783834012,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus lugdunensis
Bacillus mojavensis RO-H-1 = KCTC 3706,0.010011672973632769,0.0,1.0,3.653314910430756,1.3224218036668043,1.0514386832472786,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mojavensis
Staphylococcus epidermidis ATCC 12228,0.009998321533203047,0.0,1.0,3.6607609310651417,1.2865763622061837,1.0713518266248987,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
Enterobacter cancerogenus ATCC 35316,0.25086593627929676,0.0,1.0,3.6816820865339746,1.2118149023326101,1.0476418343839584,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus
Bacillus vallismortis DV1-F-3,0.1360282897949218,0.0,1.0104123208145521,3.710388324893858,1.1886801970937664,1.0446446831311405,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus vallismortis
Citrobacter youngae ATCC 29220,0.13725750669277736,0.0,1.000082547941852,3.7254213503135407,1.2094782116130722,1.0372689725058424,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter youngae
Finegoldia magna ATCC 29328,0.10682678222656214,0.0,1.0,3.9437783870043814,2.5069765538688182,1.0,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna
Bifidobacterium thermophilum RBL67,0.70556640625,0.0,1.000083227317584,3.865760281546129,1.9962726051339383,1.1798542332980608,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium thermophilum
Collinsella stercoris DSM 13279,0.16077423095703025,0.0,1.0,3.6730866780800215,1.9517151734195675,1.0784430283431605,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris
Bacteroides sp. 3_1_33FAA,0.1694030761718746,0.0,1.0,3.701222257750863,1.949399964761389,1.180219392982296,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 3_1_33FAA
Bacteroides sp. 4_3_47FAA,0.10218811035156149,0.0,1.0,3.6794622377992936,2.063670015064003,1.2066872061951648,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 4_3_47FAA
Gemella haemolysans ATCC 10379,0.11178588867187429,0.0,1.0,3.7742184714132905,2.0101844547939884,1.175280680332386,Firmicutes,Bacilli,Bacillales,Bacillales Incertae Sedis XI,Gemella,Gemella haemolysans
Parabacteroides sp. 2_1_7,0.24723815917968645,0.0,1.0,3.7937071273981173,1.8282619859873082,1.169463702725505,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. 2_1_7
[Clostridium] leptum DSM 753,0.10281372070312132,0.0,1.0,3.7246944407938005,1.7057694835063761,1.254356682875542,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Ruminococcaceae,[Clostridium] leptum
Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988,0.11288070678710906,0.0,1.0,4.040578384865977,1.72117557815106,1.0712329905905953,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae
Acetomicrobium hydrogeniformans,0.11322021484374979,0.0,1.0,4.079246436267197,1.621120296701475,1.0027660367976126,Synergistetes,Synergistia,Synergistales,Synergistaceae,Acetomicrobium,Anaerobaculum hydrogeniformans
Coprobacillus cateniformis,0.2232284545898438,0.0,1.0,3.952836524233388,1.9277949780317343,1.0,Firmicutes,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Coprobacillus,Coprobacillus cateniformis
Coprobacillus sp. D7,0.1541824340820312,0.0,1.0,4.211174987737971,1.947182014166924,1.0968985616352425,Firmicutes,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Coprobacillus,Coprobacillus sp. D7
Prevotella bivia DSM 20514,0.9999942779541012,0.0,1.0,2.511795358607178,1.458559714002949,1.0888312698188283,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bivia
Corynebacterium aurimucosum ATCC 700975,0.9126052856445314,0.0,1.0,2.3583413893108682,1.3830962574230083,1.1205876260185057,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium aurimucosum
Rhodococcus hoagii ATCC 33707,0.9999828338623047,0.0,1.0,2.2066501333777917,1.354380626875625,1.0783448649549847,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus hoagii
Edwardsiella tarda ATCC 23685,0.941385269165039,0.0,1.0,2.279200563638383,1.3121616087294536,1.0371588321856953,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella tarda
Lactococcus raffinolactis 4877,0.7001285552978517,0.0,1.0,2.3538421933324756,1.1905550549906325,1.016224024255946,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus raffinolactis
Klebsiella pneumoniae subsp. pneumoniae MGH 78578,0.6492498496957345,0.0,0.999855791416705,2.19231212949487,1.2697388271626848,1.0867137304320045,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
Scardovia inopinata F0304,0.6056365966796871,0.0,1.0,2.1932085057775006,1.5226347621868825,1.0417787287366214,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Scardovia,Scardovia inopinata
